id,module,name,path,route,evidence_level,evidence_ref,status,notes
PAGE-0124,point_manage,point_manage_binding.dart,package:cattery_flutter/presentation/pages/point_manage/point_manage_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0125,point_manage,point_manage_page.dart,package:cattery_flutter/presentation/pages/point_manage/point_manage_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0126,profile,profile_controller.dart,package:cattery_flutter/presentation/pages/profile/profile_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0127,profile,storage_management_page.dart,package:cattery_flutter/presentation/pages/profile/storage_management_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0128,queue_list,queue_list_binding.dart,package:cattery_flutter/presentation/pages/queue_list/queue_list_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0129,queue_list,queue_list_page.dart,package:cattery_flutter/presentation/pages/queue_list/queue_list_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0130,queue_list,queue_edit_bottom_sheet.dart,package:cattery_flutter/presentation/pages/queue_list/widgets/queue_edit_bottom_sheet.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0131,rating,rating_tag_management_page.dart,package:cattery_flutter/presentation/pages/rating/rating_tag_management_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0132,receipt_generator,preset_templates.dart,package:cattery_flutter/presentation/pages/receipt_generator/preset_templates.dart,,S,reverse-evidence/page-paths.txt,imported,dart path under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0133,receipt_generator,receipt_generator_controller.dart,package:cattery_flutter/presentation/pages/receipt_generator/receipt_generator_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0134,receipt_generator,receipt_generator_page.dart,package:cattery_flutter/presentation/pages/receipt_generator/receipt_generator_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0135,receipt_generator,receipt_template_editor_page.dart,package:cattery_flutter/presentation/pages/receipt_generator/receipt_template_editor_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0136,receipt_generator,receipt_template_list_page.dart,package:cattery_flutter/presentation/pages/receipt_generator/receipt_template_list_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0137,receipt_generator,preview_editor.dart,package:cattery_flutter/presentation/pages/receipt_generator/widgets/preview_editor.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0138,receipt_generator,variable_input_form.dart,package:cattery_flutter/presentation/pages/receipt_generator/widgets/variable_input_form.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0139,scan,qr_scan_page.dart,package:cattery_flutter/presentation/pages/scan/qr_scan_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0140,settings,home_theme_settings_binding.dart,package:cattery_flutter/presentation/pages/settings/home_theme_settings_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0141,settings,home_theme_settings_controller.dart,package:cattery_flutter/presentation/pages/settings/home_theme_settings_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0142,settings,home_theme_settings_page.dart,package:cattery_flutter/presentation/pages/settings/home_theme_settings_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0143,settings,intro_splash_settings_binding.dart,package:cattery_flutter/presentation/pages/settings/intro_splash_settings_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0144,settings,intro_splash_settings_controller.dart,package:cattery_flutter/presentation/pages/settings/intro_splash_settings_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0145,settings,intro_splash_settings_page.dart,package:cattery_flutter/presentation/pages/settings/intro_splash_settings_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0146,settings,language_setting_page.dart,package:cattery_flutter/presentation/pages/settings/language_setting_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0147,settings,privacy_policy_page.dart,package:cattery_flutter/presentation/pages/settings/privacy_policy_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0148,settings,theme_setting_page.dart,package:cattery_flutter/presentation/pages/settings/theme_setting_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0149,settings,user_agreement_page.dart,package:cattery_flutter/presentation/pages/settings/user_agreement_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0150,settings,weight_alert_settings_controller.dart,package:cattery_flutter/presentation/pages/settings/weight_alert_settings_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0151,settings,weight_alert_settings_page.dart,package:cattery_flutter/presentation/pages/settings/weight_alert_settings_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0152,stud_service,stud_invite_accept_binding.dart,package:cattery_flutter/presentation/pages/stud_service/accept/stud_invite_accept_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0153,stud_service,stud_invite_accept_controller.dart,package:cattery_flutter/presentation/pages/stud_service/accept/stud_invite_accept_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0154,stud_service,stud_invite_accept_page.dart,package:cattery_flutter/presentation/pages/stud_service/accept/stud_invite_accept_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0155,stud_service,fill_info_dialog.dart,package:cattery_flutter/presentation/pages/stud_service/detail/fill_info_dialog.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0156,stud_service,mating_log_dialog.dart,package:cattery_flutter/presentation/pages/stud_service/detail/mating_log_dialog.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0157,stud_service,stud_transaction_detail_binding.dart,package:cattery_flutter/presentation/pages/stud_service/detail/stud_transaction_detail_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0158,stud_service,stud_transaction_detail_controller.dart,package:cattery_flutter/presentation/pages/stud_service/detail/stud_transaction_detail_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0159,stud_service,stud_transaction_detail_page.dart,package:cattery_flutter/presentation/pages/stud_service/detail/stud_transaction_detail_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0160,stud_service,stud_console_page.dart,package:cattery_flutter/presentation/pages/stud_service/stud_console_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0161,stud_service,stud_invite_binding.dart,package:cattery_flutter/presentation/pages/stud_service/stud_invite_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0162,stud_service,stud_invite_controller.dart,package:cattery_flutter/presentation/pages/stud_service/stud_invite_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0163,stud_service,stud_invite_page.dart,package:cattery_flutter/presentation/pages/stud_service/stud_invite_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0164,stud_service,stud_service_binding.dart,package:cattery_flutter/presentation/pages/stud_service/stud_service_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0165,stud_service,stud_service_controller.dart,package:cattery_flutter/presentation/pages/stud_service/stud_service_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0166,template,package_detail_sheet.dart,package:cattery_flutter/presentation/pages/template/components/package_detail_sheet.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0167,template,template_detail_sheet.dart,package:cattery_flutter/presentation/pages/template/components/template_detail_sheet.dart,,S,reverse-evidence/page-paths.txt,component,widget/dialog/sheet under pages tree; source=reverse-evidence/page-paths.txt
PAGE-0168,template,editor_webview_page.dart,package:cattery_flutter/presentation/pages/template/editor_webview_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0169,template,template_store_page.dart,package:cattery_flutter/presentation/pages/template/template_store_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0170,tool_config,ad_video_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/ad_video_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0171,tool_config,ad_video_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/ad_video_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0172,tool_config,ad_video_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/ad_video_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0173,tool_config,boarding_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/boarding_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0174,tool_config,boarding_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/boarding_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0175,tool_config,boarding_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/boarding_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0176,tool_config,door_rule_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/door_rule_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0177,tool_config,door_rule_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/door_rule_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0178,tool_config,door_rule_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/door_rule_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0179,tool_config,forward_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/forward_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0180,tool_config,forward_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/forward_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0181,tool_config,forward_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/forward_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0182,tool_config,grooming_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/grooming_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0183,tool_config,grooming_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/grooming_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0184,tool_config,grooming_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/grooming_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0185,tool_config,queue_rule_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/queue_rule_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0186,tool_config,queue_rule_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/queue_rule_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0187,tool_config,queue_rule_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/queue_rule_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0188,tool_config,watermark_config_binding.dart,package:cattery_flutter/presentation/pages/tool_config/watermark_config_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0189,tool_config,watermark_config_controller.dart,package:cattery_flutter/presentation/pages/tool_config/watermark_config_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0190,tool_config,watermark_config_page.dart,package:cattery_flutter/presentation/pages/tool_config/watermark_config_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0191,tools,before_after_preview_page.dart,package:cattery_flutter/presentation/pages/tools/before_after_preview_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0192,tools,photo_picker_for_compare_page.dart,package:cattery_flutter/presentation/pages/tools/photo_picker_for_compare_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0193,transfer,transfer_history_binding.dart,package:cattery_flutter/presentation/pages/transfer/history/transfer_history_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0194,transfer,transfer_history_controller.dart,package:cattery_flutter/presentation/pages/transfer/history/transfer_history_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0195,transfer,transfer_history_page.dart,package:cattery_flutter/presentation/pages/transfer/history/transfer_history_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0196,transfer,transfer_share_card_page.dart,package:cattery_flutter/presentation/pages/transfer/share_card/transfer_share_card_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0197,transfer,transfer_accept_page.dart,package:cattery_flutter/presentation/pages/transfer/transfer_accept_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0198,user_detail,user_detail_binding.dart,package:cattery_flutter/presentation/pages/user_detail/user_detail_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0199,user_detail,user_detail_controller.dart,package:cattery_flutter/presentation/pages/user_detail/user_detail_controller.dart,,S,reverse-evidence/page-paths.txt,controller-colocated,controller under pages/; cataloged in page-paths baseline; source=reverse-evidence/page-paths.txt
PAGE-0200,user_detail,user_detail_page.dart,package:cattery_flutter/presentation/pages/user_detail/user_detail_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0201,user_list,user_list_binding.dart,package:cattery_flutter/presentation/pages/user_list/user_list_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0202,user_list,user_list_page.dart,package:cattery_flutter/presentation/pages/user_list/user_list_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0203,wish_list,wish_detail_page.dart,package:cattery_flutter/presentation/pages/wish_list/wish_detail_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
PAGE-0204,wish_list,wish_list_binding.dart,package:cattery_flutter/presentation/pages/wish_list/wish_list_binding.dart,,S,reverse-evidence/page-paths.txt,binding,GetX binding; not a standalone UI page; source=reverse-evidence/page-paths.txt
PAGE-0205,wish_list,wish_list_page.dart,package:cattery_flutter/presentation/pages/wish_list/wish_list_page.dart,,S,reverse-evidence/page-paths.txt,imported,standalone page path from AOT; source=reverse-evidence/page-paths.txt
